[((0.77,0.51),256)]|[(e.minor,144),(c.minor,112)]|[91,91,91,91,91,91,91,91,91,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,79,79,0,0,91,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,87,87,87,87,87,72,72,72,72,72,0,0,79,79,79,79]|[(91,36),(64,68),(79,8),(0,8),(91,4),(79,68),(87,20),(72,20),(0,8),(79,16)]|[[],[],[],[52],[52],[52],[52],[],[],[],[],[],[60,64,67],[60,64],[60,64],[48,60,64]]|[]|[[36, 68, 8, 8, 4, 68, 20, 20, 8, 16], [(4.105, 48), (8.21, 64), (4.105, 80), (0.0, 16), (13.92, 32), (-19.42, 16)], [(48, -4, 4), (91, -12, -13)], [0, 0, 0, 0, (0, 0)]]
[((0.77,0.51),256)]|[(c.minor,32),(g.minor,224)]|[79,79,79,79,79,79,79,79,79,79,67,69,69,69,0,0,67,67,67,67,67,67,67,0,70,70,70,70,70,70,64,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,0,79,79,79,79,79,0,58,97,97,70,70,70,70,70,70,64]|[(79,40),(67,4),(69,12),(0,8),(67,28),(0,4),(70,24),(64,4),(67,64),(0,4),(79,20),(0,4),(58,4),(97,8),(70,24),(64,4)]|[[48,60,64],[48,60,64],[48,60,64],[],[43],[43,62],[36,60],[],[43],[43],[],[],[64],[],[],[]]|[]|[[40, 4, 12, 8, 28, 4, 24, 4, 64, 4, 20, 4, 4, 8, 24, 4], [(-19.42, 48), (-12.065000000000001, 16), (-4.71, 16), (-10.51, 16), (-11.66, 16), (-8.185, 16), (-4.71, 32), (1.7500000000000004, 32), (8.21, 16), (4.105, 48)], [(36, 16, -10), (97, -15, -6)], [0, 0, 1, 1, (0, 0)]]
[((0.77,0.51),256)]|[(g.minor,64),(e.minor,192)]|[64,64,64,64,64,64,50,50,50,67,67,67,67,67,67,67,67,87,87,87,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,67,67,67,67,0]|[(64,24),(50,12),(67,32),(87,12),(91,64),(71,92),(67,16),(0,4)]|[[],[],[48,60],[48],[],[60,70],[60,70],[60,70],[43,45,55,60],[43,55,62,67,70],[43,55,62,67,70],[43,55,62,64,67],[43,55,62],[43,55,62],[43,55,62],[55,60,62]]|[]|[[24, 12, 32, 12, 64, 92, 16, 4], [(-5.83, 32), (-11.66, 16), (-5.88, 16), (13.200000000000001, 16), (32.28, 48), (-21.54, 16), (42.08, 32), (26.62, 16), (-15.04, 48), (-16.15, 16)], [(43, 7, -3), (91, -64, 41)], [0, 0, 0, 0, (0, 0)]]
[((0.77,0.51),256)]|[(e.minor,16),(G.MAJOR,160),(c.minor,80)]|[72,72,72,0,0,0,0,0,50,50,50,50,50,69,69,69,50,72,50,50,50,50,50,50,69,50,50,50,50,50,67,67,0,0,0,71,71,0,0,0,67,67,67,67,67,67,67,67,67,67,70,70,67,67,67,67,67,67,70,70,70,70,72,72]|[(72,12),(0,20),(50,20),(69,12),(50,4),(72,4),(50,24),(69,4),(50,20),(67,8),(0,12),(71,8),(0,12),(67,40),(70,8),(67,24),(70,16),(72,8)]|[[50,67],[50],[],[],[],[],[],[],[55],[52],[43],[43],[43,48],[43,48],[43,48,60],[36,43,48,60,64,67]]|[48,160,192]|[[12, 20, 20, 12, 4, 4, 24, 4, 20, 8, 12, 8, 12, 40, 8, 24, 16, 8], [(-10.51, 16), (-4.71, 16), (-5.295, 96), (-5.88, 16), (7.04, 16), (-5.88, 16), (-4.71, 16), (-10.51, 32), (-16.15, 16), (-32.28, 16)], [(36, -14, 2), (72, 0, -21)], [0, 0, 0, 0, (0, 0)]]
[((0.77,0.51),256)]|[(c.minor,240),(d#.minor,16)]|[72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,60,103,60,48,48,48,48,48,48,48,48,48,48,48,99,48,0,79,79,79,79,79,80,80,80,82,82]|[(72,148),(60,4),(103,4),(60,4),(48,44),(99,4),(48,4),(0,4),(79,20),(80,12),(82,8)]|[[36,43,48],[36,43,48,55,60],[36,43,48,55],[36,43,48,55],[36,43],[36,43],[36],[36],[36],[],[],[],[],[69],[55],[52,55,64]]|[]|[[148, 4, 4, 4, 44, 4, 4, 4, 20, 12, 8], [(-16.15, 16), (-25.63, 16), (-20.48, 32), (-10.51, 32), (-5.88, 48), (0.5800000000000001, 64), (7.04, 16), (-4.71, 16), (20.48, 16)], [(36, 16, -3), (103, 10, -9)], [0, 0, 1, 0, (0, 0)]]
[((0.77,0.51),256)]|[(d#.minor,48),(D.MAJOR,208)]|[82,82,82,82,82,82,82,82,82,82,82,82,82,50,50,50,50,50,50,50,50,50,78,78,69,69,69,69,69,69,76,69,0,78,50,50,50,50,80,0,0,79,67,0,0,0,0,0,0,79,0,0,0,0,0,0,0,69,69,69,50,50,50,50]|[(82,52),(50,36),(78,8),(69,24),(76,4),(69,4),(0,4),(78,4),(50,16),(80,4),(0,8),(79,4),(67,4),(0,24),(79,4),(0,28),(69,12),(50,16)]|[[52,55,64,67],[52,55,64,67],[52,55,64,67],[],[],[],[50],[50],[50],[],[],[],[],[],[],[]]|[160]|[[52, 36, 8, 24, 4, 4, 4, 4, 16, 4, 8, 4, 4, 24, 4, 28, 12, 16], [(24.63, 48), (9.375, 48), (-5.88, 48), (-2.94, 112)], [(50, -2, 0), (82, -32, -16)], [0, 0, 0, 0, (0, 0)]]
[((0.77,0.51),256)]|[(D.MAJOR,224),(C.MAJOR,32)]|[50,50,69,69,69,50,69,69,0,69,69,69,69,72,72,0,69,69,69,69,69,69,71,71,50,50,50,50,50,50,50,50,50,51,53,53,53,53,53,53,50,50,50,50,66,67,48,66,66,66,66,66,66,69,69,69,69,69,69,69,69,69,69,69]|[(50,8),(69,12),(50,4),(69,8),(0,4),(69,16),(72,8),(0,4),(69,24),(71,8),(50,36),(51,4),(53,24),(50,16),(66,4),(67,4),(48,4),(66,24),(69,44)]|[[],[],[50],[50],[50],[],[],[],[],[],[],[46],[46,60],[41,46],[41,45],[45]]|[96,224]|[[8, 12, 4, 8, 4, 16, 8, 4, 24, 8, 36, 4, 24, 16, 4, 4, 4, 24, 44], [(-2.94, 32), (-5.88, 48), (-13.709999999999999, 96), (-21.54, 16), (32.28, 16), (34.92, 16), (-16.15, 16), (7.04, 16)], [(41, -5, -2), (72, 19, 0)], [0, 0, 0, 0, (0, 0)]]
[((0.77,0.51),256)]|[(C.MAJOR,256)]|[69,69,69,64,64,64,64,64,64,68,50,50,50,50,98,67,67,67,72,72,72,72,72,72,67,69,67,67,67,67,67,70,70,65,65,65,71,71,71,67,67,67,67,67,67,68,70,71,71,71,71,71,71,67,71,62,70,70,67,67,69,67,67,67]|[(69,12),(64,24),(68,4),(50,16),(98,4),(67,12),(72,24),(67,4),(69,4),(67,20),(70,8),(65,12),(71,12),(67,24),(68,4),(70,4),(71,24),(67,4),(71,4),(62,4),(70,8),(67,8),(69,4),(67,12)]|[[45],[45],[48],[],[48],[48],[48,67],[43],[43,60],[60,68],[43,55,60],[43,60],[41,43],[43],[41,43],[43,48]]|[64,208,240]|[[12, 24, 4, 16, 4, 12, 24, 4, 4, 20, 8, 12, 12, 24, 4, 4, 24, 4, 4, 4, 8, 8, 4, 12], [(7.04, 32), (-5.88, 64), (-10.51, 16), (-4.71, 16), (-10.51, 16), (26.62, 16), (-15.04, 16), (-10.51, 16), (-13.92, 16), (-4.71, 16), (-13.92, 16), (-10.51, 16)], [(41, -2, 1), (98, -2, -1)], [0, 0, 0, 0, (0, 0)]]
[((0.77,0.51),256)]|[(C.MAJOR,48),(e.minor,144),(F.MAJOR,64)]|[72,72,0,67,67,71,67,0,0,67,69,71,0,0,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,68,77,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0]|[(72,8),(0,4),(67,8),(71,4),(67,4),(0,8),(67,4),(69,4),(71,4),(0,8),(71,124),(68,4),(77,4),(0,44),(68,8),(0,16)]|[[43,48,60],[43,62],[43],[48,60,67],[48,60,67],[48,60,64,67],[41],[41],[41],[40,52,59,64,68],[40,41],[41,64],[62,68],[62,68],[],[]]|[64]|[[8, 4, 8, 4, 4, 8, 4, 4, 4, 8, 124, 4, 4, 44, 8, 16], [(-16.15, 16), (-10.51, 16), (-4.71, 16), (-16.15, 32), (-23.61, 16), (-9.36, 48), (47.55, 16), (-17.25, 32), (30.45, 32), (15.225, 32)], [(40, 19, -7), (77, -72, 12)], [0, 0, 1, 0, (0, 0)]]
[((0.77,0.51),256)]|[(F.MAJOR,176),(d.minor,80)]|[36,36,36,36,70,0,0,67,67,67,36,36,36,36,38,38,38,38,38,53,53,54,55,53,53,53,53,53,53,53,53,53,53,53,53,53,53,50,50,50,69,69,69,69,69,69,69,69,69,50,50,69,69,69,69,69,69,69,69,69,69,69,69,69]|[(36,16),(70,4),(0,8),(67,12),(36,16),(38,20),(53,8),(54,4),(55,4),(53,56),(50,12),(69,36),(50,8),(69,52)]|[[],[67],[],[],[],[],[],[],[],[],[],[50],[],[50],[48,50],[50]]|[256]|[[16, 4, 8, 12, 16, 20, 8, 4, 4, 56, 12, 36, 8, 52], [(2.94, 16), (5.88, 208), (-11.66, 16), (5.88, 16)], [(48, -17, -6), (70, 33, 1)], [0, 0, 0, 0, (0, 0)]]
