[((0.27,-0.01),16),((0.28,-0.02),16),((0.28,-0.04),16),((0.28,-0.03),16),((0.27,-0.03),16),((0.26,-0.07),16),((0.29,-0.06),16),((0.29,-0.05),16),((0.29,-0.02),16),((0.28,-0.01),16),((0.28,0.01),32),((0.29,0.02),16),((0.29,0.01),16),((0.30,0.00),16),((0.30,0.04),16)]|[(c.minor,256)]|[39,41,41,43,43,43,43,44,44,41,41,43,43,39,39,39,39,39,39,39,39,39,52,52,52,0,0,0,0,0,43,43,43,43,43,43,0,0,0,48,48,48,48,48,0,0,0,0,51,51,51,51,51,43,0,0,0,44,44,44,44,44,44,44]|[(39,4),(41,8),(43,16),(44,8),(41,8),(43,8),(39,36),(52,12),(0,20),(43,24),(0,12),(48,20),(0,16),(51,20),(43,4),(0,12),(44,28)]|[[50],[51],[56],[51],[51],[51],[63],[63],[62,63],[57],[59],[60],[52],[50,51],[52,53],[45]]|[32,160,192,240]|[[4, 8, 16, 8, 8, 8, 36, 12, 20, 24, 12, 20, 16, 20, 4, 12, 28], [(5.88, 16), (-24.63, 16), (-21.54, 16), (-24.63, 80), (29.52, 16), (7.04, 16), (11.66, 16), (-5.88, 16), (8.21, 16), (29.52, 16), (-17.25, 16), (7.04, 16)], [(45, -5, 7), (52, 5, -8)], [0, 0, 0, 0, (0, 0)]]
[((0.30,-0.02),16),((0.30,-0.03),32),((0.30,-0.04),32),((0.30,-0.05),32),((0.31,-0.02),16),((0.33,0.05),16),((0.33,0.08),16),((0.34,0.07),16),((0.34,0.08),16),((0.33,0.08),16),((0.32,0.09),16),((0.32,0.08),16),((0.34,0.08),16)]|[(c.minor,256)]|[44,44,44,41,41,41,46,46,46,46,46,39,39,41,43,43,43,43,44,44,41,41,42,42,42,42,42,42,42,42,51,51,51,0,0,0,0,0,43,43,51,51,50,50,0,0,0,48,48,48,48,48,48,0,0,0,43,43,43,43,43,43,43,0]|[(44,12),(41,12),(46,20),(39,8),(41,4),(43,16),(44,8),(41,8),(42,32),(51,12),(0,20),(43,8),(51,8),(50,8),(0,12),(48,24),(0,12),(43,28),(0,4)]|[[46],[51],[51],[51],[51],[51],[50],[50],[63],[63],[63],[57],[60],[60],[63],[63]]|[144]|[[12, 12, 20, 8, 4, 16, 8, 8, 32, 12, 20, 8, 8, 8, 12, 24, 12, 28, 4], [(-27.6, 16), (-24.63, 80), (5.88, 32), (-24.63, 48), (7.04, 16), (-5.88, 32), (-24.63, 32)], [(46, 17, 1), (51, -44, 14)], [0, 0, 0, 0, (0, 0)]]
[((0.31,0.07),16),((0.30,0.04),16),((0.30,-0.02),16),((0.30,-0.03),32),((0.30,-0.07),32),((0.28,-0.06),16),((0.27,-0.08),16),((0.28,-0.10),16),((0.34,-0.07),16),((0.34,0.06),16),((0.35,0.06),16),((0.35,0.10),16),((0.38,0.16),32)]|[(c.minor,256)]|[0,0,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,43,43,43,0,38,38,38,38,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,34,0,0,0,50,44,0]|[(0,8),(39,76),(43,12),(0,4),(38,16),(43,112),(34,4),(0,12),(50,4),(44,4),(0,4)]|[[56],[52],[52],[50],[50],[50],[53],[52],[51],[51],[51],[58],[63],[67],[70],[70]]|[112,208]|[[8, 76, 12, 4, 16, 112, 4, 12, 4, 4, 4], [(-21.54, 16), (8.21, 32), (5.88, 48), (-9.36, 16), (8.21, 16), (-24.63, 48), (-27.6, 16), (-24.63, 16), (-4.71, 16), (-27.6, 32)], [(50, 14, -7), (50, 0, 36)], [0, 1, 0, 0, (0, 0)]]
[((0.38,0.20),16),((0.37,0.14),16),((0.35,-0.02),16),((0.36,0.04),16),((0.33,0.09),16),((0.26,0.09),16),((0.24,0.09),16),((0.14,0.09),16),((0.12,0.09),16),((0.06,0.10),16),((0.01,0.09),16),((-0.03,0.09),16),((-0.05,0.10),16),((-0.05,0.11),16),((-0.05,0.10),16),((-0.05,0.11),16)]|[(c.minor,256)]|[0,51,51,51,43,52,52,51,49,49,49,27,43,43,48,48,48,48,48,48,46,46,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48]|[(0,4),(51,12),(43,4),(52,8),(51,4),(49,12),(27,4),(43,8),(48,24),(46,8),(48,52),(49,36),(48,80)]|[[62],[63,64],[51],[52],[60],[54],[54],[52],[50],[51],[51],[51],[51],[51],[51],[53]]|[32,160]|[[4, 12, 4, 8, 4, 12, 4, 8, 24, 8, 52, 36, 80], [(5.88, 16), (-31.37, 16), (-24.63, 16), (8.21, 16), (-5.88, 16), (15.04, 32), (8.21, 16), (5.88, 16), (-24.63, 96), (-9.36, 16)], [(50, -9, -4), (52, 48, 23)], [0, 1, 1, 0, (0, 0)]]
[((-0.07,0.14),16),((-0.08,0.13),16),((-0.09,0.12),16),((-0.08,0.12),16),((-0.08,0.14),16),((-0.06,0.15),16),((-0.03,0.14),16),((-0.00,0.14),16),((0.01,0.15),16),((0.04,0.16),16),((0.08,0.16),16),((0.05,0.17),16),((-0.06,0.17),16),((-0.09,0.20),16),((-0.07,0.18),16),((-0.09,0.16),16)]|[(c.minor,32),(E.MAJOR,128),(b.minor,96)]|[48,48,48,49,49,49,46,46,47,46,47,47,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,51,45,45,45,45,45,45,45,45,0,0,0,0,51,51,50,50,50,41,38,41,41,41,41,48]|[(48,12),(49,12),(46,8),(47,4),(46,4),(47,8),(51,32),(52,60),(51,20),(45,32),(0,16),(51,8),(50,12),(41,4),(38,4),(41,16),(48,4)]|[[51],[62],[62],[53],[53],[53],[63],[63],[64],[63],[52],[52],[65],[63],[59],[62]]|[48,144,176,240]|[[12, 12, 8, 4, 4, 8, 32, 60, 20, 32, 16, 8, 12, 4, 4, 16, 4], [(-24.63, 16), (5.88, 16), (-12.79, 16), (-22.58, 48), (-11.66, 32), (-5.88, 16), (-11.66, 16), (8.21, 32), (-9.36, 16), (-24.63, 16), (11.66, 16), (5.88, 16)], [(51, 11, 2), (52, 0, -3)], [0, 1, 0, 0, (0, 0)]]
[((-0.08,0.14),16),((-0.04,0.15),16),((-0.09,0.16),16),((-0.08,0.15),16),((-0.02,0.14),16),((0.04,0.15),16),((0.09,0.22),16),((0.07,0.18),16),((0.05,0.16),16),((0.02,0.16),16),((0.01,0.12),16),((0.02,0.10),16),((0.02,0.18),16),((0.03,0.20),16),((0.04,0.20),16),((0.05,0.17),16)]|[(b.minor,48),(D#.MAJOR,208)]|[48,48,48,46,51,51,51,51,51,51,51,51,51,48,51,51,51,51,51,51,51,51,48,53,53,53,53,53,51,51,51,50,50,50,50,39,39,39,39,39,50,39,39,39,45,45,45,45,45,45,38,38,38,34,34,34,34,34,34,26,34,34,34,34]|[(48,12),(46,4),(51,36),(48,4),(51,32),(48,4),(53,20),(51,12),(50,16),(39,20),(50,4),(39,12),(45,24),(38,12),(34,24),(26,4),(34,16)]|[[60],[63],[63],[60],[63],[60,61],[65],[64],[64],[51],[52],[47],[53],[65],[46,47],[47]]|[64,96,208]|[[12, 4, 36, 4, 32, 4, 20, 12, 16, 20, 4, 12, 24, 12, 24, 4, 16], [(-5.88, 16), (-24.63, 32), (-5.88, 16), (-24.63, 16), (23.61, 16), (-9.36, 16), (8.21, 32), (-24.63, 16), (8.21, 16), (11.66, 16), (-9.36, 32), (-36.61, 16), (11.66, 16)], [(46, -13, 4), (53, -14, 4)], [0, 0, 0, 0, (0, 0)]]
[((0.06,0.19),16),((0.10,0.25),16),((0.06,0.21),16),((0.08,0.14),16),((0.10,0.16),16),((0.09,0.16),16),((0.11,0.17),16),((0.14,0.17),16),((0.16,0.19),16),((0.11,0.14),16),((0.12,0.11),16),((0.13,0.09),16),((0.18,0.10),16),((0.18,0.18),16),((0.13,0.13),16),((0.13,0.09),16)]|[(D#.MAJOR,256)]|[0,34,34,34,29,15,36,0,36,49,49,0,28,28,28,36,36,36,0,36,0,0,17,17,38,38,38,38,38,38,0,17,17,51,51,51,36,36,36,36,38,39,39,39,41,45,47,47,47,47,43,43,43,39,39,43,43,44,44,44,46,46,46,46]|[(0,4),(34,12),(29,4),(15,4),(36,4),(0,4),(36,4),(49,8),(0,4),(28,12),(36,12),(0,4),(36,4),(0,8),(17,8),(38,24),(0,4),(17,8),(51,12),(36,16),(38,4),(39,12),(41,4),(45,4),(47,16),(43,12),(39,8),(43,8),(44,12),(46,16)]|[[46],[67],[67],[59],[59],[52,55],[49],[56,59],[65,66],[64],[64],[56,60],[64],[64],[61],[61]]|[32,96,192]|[[4, 12, 4, 4, 4, 4, 4, 8, 4, 12, 12, 4, 4, 8, 8, 24, 4, 8, 12, 16, 4, 12, 4, 4, 16, 12, 8, 8, 12, 16], [(-27.6, 16), (-4.71, 32), (11.66, 32), (12.79, 16), (-18.34, 16), (-31.37, 16), (23.61, 16), (8.21, 32), (26.62, 16), (8.21, 32), (-18.34, 32)], [(46, 15, 6), (51, 46, 10)], [0, 0, 0, 0, (0, 0)]]
[((0.16,0.03),16),((0.18,0.12),16),((0.13,0.20),16),((0.15,0.11),16),((0.13,0.05),16),((0.12,0.04),16),((0.12,0.07),16),((0.11,0.13),16),((0.13,0.17),16),((0.16,0.19),16),((0.09,0.26),16),((0.01,0.25),16),((0.02,0.17),16),((-0.04,0.17),16),((-0.07,0.14),16),((-0.07,0.17),16)]|[(D#.MAJOR,240),(B.MAJOR,16)]|[46,46,47,47,47,51,51,51,47,45,45,45,46,46,46,46,46,41,46,46,46,46,46,46,46,46,45,45,45,45,46,46,46,48,48,48,48,48,48,48,32,32,34,34,39,39,39,39,39,34,41,41,41,41,41,41,41,41,41,41,35,35,35,35]|[(46,8),(47,12),(51,12),(47,4),(45,12),(46,20),(41,4),(46,32),(45,16),(46,12),(48,28),(32,8),(34,8),(39,20),(34,4),(41,40),(35,16)]|[[51],[52],[63],[52],[52],[52],[52],[52],[64],[64],[66],[66],[62],[50],[50],[54]]|[176]|[[8, 12, 12, 4, 12, 20, 4, 32, 16, 12, 28, 8, 8, 20, 4, 40, 16], [(-24.63, 16), (8.21, 16), (-24.63, 16), (8.21, 112), (15.04, 32), (5.88, 48), (4.71, 16)], [(50, 3, 3), (51, -11, 2)], [0, 1, 0, 0, (0, 0)]]
[((-0.09,0.23),16),((-0.11,0.20),16),((-0.12,0.21),16),((-0.13,0.17),16),((-0.10,0.19),16),((-0.06,0.19),16),((-0.03,0.20),16),((-0.01,0.19),16),((-0.00,0.16),16),((0.00,0.15),16),((0.03,0.08),16),((0.09,0.11),16),((0.16,0.11),16),((0.20,0.07),16),((0.24,-0.09),16),((0.26,-0.05),16)]|[(B.MAJOR,96),(A#.MAJOR,160)]|[35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,45,45,0,0,0,48]|[(35,72),(34,72),(0,72),(43,16),(45,8),(0,12),(48,4)]|[[63],[63],[63],[57],[46],[46],[59],[57],[58],[59],[59],[63],[63],[63],[64,65],[58]]|[112,144]|[[72, 72, 72, 16, 8, 12, 4], [(8.21, 48), (12.79, 16), (11.66, 48), (7.04, 16), (-27.6, 16), (11.66, 32), (-24.63, 48), (-17.25, 16), (-27.6, 16)], [(46, -5, -2), (48, 13, -18)], [0, 1, 1, 0, (0, 0)]]
[((0.29,-0.06),16),((0.32,-0.03),16),((0.29,0.01),16),((0.28,0.02),16),((0.30,0.03),16),((0.28,0.03),16),((0.29,0.03),16),((0.31,0.03),16),((0.31,0.04),16),((0.29,0.04),16),((0.32,-0.01),16),((0.28,-0.08),16),((0.27,-0.08),16),((0.30,-0.09),16),((0.33,-0.00),16),((0.35,0.06),16)]|[(A#.MAJOR,16),(D#.MAJOR,80),(a#.minor,160)]|[48,48,48,48,48,0,0,0,0,46,46,46,46,46,46,46,0,0,0,43,43,44,44,44,44,44,44,44,44,41,41,41,46,46,46,46,46,46,46,46,46,46,43,43,44,44,41,41,41,42,42,41,41,41,41,41,0,0,0,0,0,0,0,0]|[(48,20),(0,16),(46,28),(0,12),(43,8),(44,32),(41,12),(46,40),(43,8),(44,8),(41,12),(42,8),(41,20),(0,32)]|[[60],[60],[59],[51],[54],[51],[58],[50],[50],[50,51],[51],[51],[51],[50],[63],[63]]|[80,112,176,240]|[[20, 16, 28, 12, 8, 32, 12, 40, 8, 8, 12, 8, 20, 32], [(-5.88, 32), (11.66, 16), (-24.63, 16), (15.04, 16), (-24.63, 16), (-27.6, 16), (5.88, 32), (29.52, 16), (-24.63, 48), (5.88, 16), (-24.63, 32)], [(50, 3, -7), (48, -48, 9)], [0, 1, 0, 0, (0, 0)]]
