[((0.28,-0.81),64),((0.28,-0.82),192)]|[(b.minor,84),(D.MAJOR,32),(b.minor,60),(D.MAJOR,36),(b.minor,44)]|[54,54,54,54,54,0,54,54,54,0,54,54,54,47,47,0,62,62,62,0,62,62,62,0,45,45,45,0,59,59,59,0,59,59,59,0,47,47,47,0,62,62,62,0,62,62,62,0,45,45,45,0,59,59,59,0,59,59,59,0,47,47,47,0]|[(54,20),(0,4),(54,12),(0,4),(54,12),(47,8),(0,4),(62,12),(0,4),(62,12),(0,4),(45,12),(0,4),(59,12),(0,4),(59,12),(0,4),(47,12),(0,4),(62,12),(0,4),(62,12),(0,4),(45,12),(0,4),(59,12),(0,4),(59,12),(0,4),(47,12),(0,4)]|[[],[],[],[66],[66],[66],[64],[62],[64],[66],[66],[66],[64],[62],[64],[66]]|[144,240]|[[20, 4, 12, 4, 12, 8, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4], [(7.52, 48), (15.04, 48), (5.88, 16), (-5.88, 16), (8.21, 16), (15.04, 32), (8.21, 16), (5.88, 16), (-5.88, 16), (8.21, 16), (15.04, 16)], [(62, 0, -2), (62, -54, 15)], [0, 0, 0, 0, (0, 0)]]
[((0.28,-0.82),64),((0.27,-0.84),192)]|[(b.minor,16),(D.MAJOR,36),(b.minor,60),(d.minor,16),(b.minor,84),(D.MAJOR,32),(b.minor,12)]|[62,62,62,0,62,62,62,0,45,45,45,0,59,59,59,0,59,59,59,0,47,47,47,0,62,62,62,0,62,62,62,0,42,42,42,0,66,66,66,0,66,66,66,0,47,47,47,0,62,62,62,0,62,62,62,0,45,45,45,0,59,59,59,0]|[(62,12),(0,4),(62,12),(0,4),(45,12),(0,4),(59,12),(0,4),(59,12),(0,4),(47,12),(0,4),(62,12),(0,4),(62,12),(0,4),(42,12),(0,4),(66,12),(0,4),(66,12),(0,4),(47,12),(0,4),(62,12),(0,4),(62,12),(0,4),(45,12),(0,4),(59,12),(0,4)]|[[66],[66],[64],[62],[64],[66],[66],[66],[69],[69],[69],[66],[66],[66],[64],[62]]|[80,192]|[[12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4], [(15.04, 16), (8.21, 16), (5.88, 16), (-5.88, 16), (8.21, 16), (15.04, 48), (7.04, 48), (15.04, 48), (5.88, 16), (-5.88, 16)], [(62, -4, 1), (66, -62, 11)], [0, 0, 1, 1, (1, 3)]]
[((0.28,-0.82),128),((0.28,-0.85),128)]|[(b.minor,48),(D.MAJOR,36),(c.minor,172)]|[59,59,59,0,47,47,47,0,62,62,62,0,62,62,62,0,45,45,45,0,59,59,59,0,59,59,59,0,47,47,47,0,62,62,62,0,62,62,62,0,45,45,45,0,59,59,59,0,59,59,59,0,47,47,47,0,62,62,62,0,62,62,62,0]|[(59,12),(0,4),(47,12),(0,4),(62,12),(0,4),(62,12),(0,4),(45,12),(0,4),(59,12),(0,4),(59,12),(0,4),(47,12),(0,4),(62,12),(0,4),(62,12),(0,4),(45,12),(0,4),(59,12),(0,4),(59,12),(0,4),(47,12),(0,4),(62,12),(0,4),(62,12),(0,4)]|[[64],[66],[66],[66],[64],[62],[64],[66],[66],[66],[64],[62],[64],[66],[66],[66]]|[112,208]|[[12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4], [(8.21, 16), (15.04, 32), (8.21, 16), (5.88, 16), (-5.88, 16), (8.21, 16), (15.04, 48), (8.21, 16), (5.88, 16), (8.21, 16), (15.04, 48)], [(62, 2, -1), (62, -59, 12)], [0, 1, 1, 1, (1, 3)]]
[((0.28,-0.85),128),((0.29,-0.83),64),((0.36,-0.75),64)]|[(c.minor,256)]|[42,42,42,0,66,66,66,0,66,66,66,0,48,48,55,55,60,60,63,63,67,67,72,72,72,44,51,51,56,56,56,0,0,0,0,0,41,41,48,48,53,53,56,56,60,60,65,65,65,43,50,50,55,55,55,0,0,0,0,0,48,48,55,55]|[(42,12),(0,4),(66,12),(0,4),(66,12),(0,4),(48,8),(55,8),(60,8),(63,8),(67,8),(72,12),(44,4),(51,8),(56,12),(0,20),(41,8),(48,8),(53,8),(56,8),(60,8),(65,12),(43,4),(50,8),(55,12),(0,20),(48,8),(55,8)]|[[69],[69],[69],[75],[75],[77],[72],[72],[68],[70],[74],[82],[79],[77],[75],[72]]|[64,192,256]|[[12, 4, 12, 4, 12, 4, 8, 8, 8, 8, 8, 12, 4, 8, 12, 20, 8, 8, 8, 8, 8, 12, 4, 8, 12, 20, 8, 8], [(7.04, 48), (-24.63, 32), (-9.36, 16), (-5.88, 32), (-21.54, 16), (-27.6, 16), (5.88, 16), (-27.6, 16), (-4.71, 16), (-9.36, 16), (-24.63, 16), (-5.88, 16)], [(68, 3, 2), (72, 13, -4)], [0, 1, 0, 0, (0, 0)]]
[((0.49,-0.6),64),((0.53,-0.52),64),((0.56,-0.45),64),((0.6,-0.39),64)]|[(c.minor,256)]|[60,60,63,63,67,67,72,72,72,44,51,51,56,56,56,0,0,0,0,0,41,41,48,48,53,53,56,56,60,60,65,65,65,43,50,50,55,55,55,0,0,0,0,0,48,48,55,55,60,60,63,63,67,67,72,72,72,44,51,51,56,56,56,0]|[(60,8),(63,8),(67,8),(72,12),(44,4),(51,8),(56,12),(0,20),(41,8),(48,8),(53,8),(56,8),(60,8),(65,12),(43,4),(50,8),(55,12),(0,20),(48,8),(55,8),(60,8),(63,8),(67,8),(72,12),(44,4),(51,8),(56,12),(0,4)]|[[72],[75],[79],[79],[79],[84],[89],[87],[79],[79],[77],[75],[75],[77],[72],[72]]|[48,224]|[[8, 8, 8, 12, 4, 8, 12, 20, 8, 8, 8, 8, 8, 12, 4, 8, 12, 20, 8, 8, 8, 8, 8, 12, 4, 8, 12, 4], [(-5.88, 16), (-24.63, 16), (-4.71, 48), (-5.88, 16), (-9.36, 16), (-24.63, 16), (-4.71, 32), (-9.36, 16), (-24.63, 32), (-9.36, 16), (-5.88, 32)], [(72, 0, 6), (72, -60, 17)], [0, 1, 1, 1, (1, 3)]]
[((0.6,-0.39),256)]|[(c.minor,256)]|[0,0,0,0,41,41,48,48,53,53,56,56,60,60,65,65,65,43,50,50,55,55,55,0,0,0,0,0,48,48,55,55,60,60,63,63,67,67,72,72,72,44,51,51,56,56,56,0,0,0,0,0,41,41,48,48,53,53,56,56,60,60,65,65]|[(0,16),(41,8),(48,8),(53,8),(56,8),(60,8),(65,12),(43,4),(50,8),(55,12),(0,20),(48,8),(55,8),(60,8),(63,8),(67,8),(72,12),(44,4),(51,8),(56,12),(0,20),(41,8),(48,8),(53,8),(56,8),(60,8),(65,8)]|[[68],[70],[74],[82],[79],[77],[75],[72],[72],[75],[79],[79],[79],[84],[89],[87]]|[64,128,176]|[[16, 8, 8, 8, 8, 8, 12, 4, 8, 12, 20, 8, 8, 8, 8, 8, 12, 4, 8, 12, 20, 8, 8, 8, 8, 8, 8], [(-21.54, 16), (-27.6, 16), (5.88, 16), (-27.6, 16), (-4.71, 16), (-9.36, 16), (-24.63, 16), (-5.88, 32), (-24.63, 16), (-4.71, 48), (-5.88, 16), (-9.36, 16), (-24.63, 16)], [(68, 19, 0), (72, 65, 10)], [0, 1, 1, 1, (1, 3)]]
[((0.6,-0.39),192),((0.64,-0.34),64)]|[(c.minor,256)]|[65,43,50,50,55,55,58,58,62,62,67,67,67,43,50,50,58,58,58,50,58,58,58,50,50,41,48,48,55,55,55,48,55,55,55,48,48,43,50,50,58,58,58,50,58,58,58,50,50,41,48,48,55,55,55,48,55,55,55,48,48,43,50,50]|[(65,4),(43,4),(50,8),(55,8),(58,8),(62,8),(67,12),(43,4),(50,8),(58,12),(50,4),(58,12),(50,8),(41,4),(48,8),(55,12),(48,4),(55,12),(48,8),(43,4),(50,8),(58,12),(50,4),(58,12),(50,8),(41,4),(48,8),(55,12),(48,4),(55,12),(48,8),(43,4),(50,8)]|[[79],[79],[77],[],[82],[82],[86],[91],[91],[94],[91],[91],[],[89],[96],[93]]|[128,176]|[[4, 4, 8, 8, 8, 8, 12, 4, 8, 12, 4, 12, 8, 4, 8, 12, 4, 12, 8, 4, 8, 12, 4, 12, 8, 4, 8, 12, 4, 12, 8, 4, 8], [(-4.71, 32), (-9.36, 16), (-18.48, 16), (-27.6, 32), (5.88, 16), (-4.71, 32), (-27.6, 16), (-4.71, 32), (-7.035, 16), (-9.36, 16), (-5.88, 16), (7.04, 16)], [(77, 14, 1), (67, -15, -5)], [0, 0, 0, 0, (0, 0)]]
[((0.66,-0.32),64),((0.7,-0.32),64),((0.72,-0.31),128)]|[(c.minor,112),(d.minor,56),(g.minor,88)]|[58,58,58,50,58,58,58,50,50,41,48,48,55,55,55,48,55,55,55,48,48,43,50,50,58,58,58,50,58,58,58,50,50,38,45,45,50,50,53,53,57,57,60,60,60,43,50,50,58,58,58,50,58,58,58,50,50,41,48,48,55,55,55,48]|[(58,12),(50,4),(58,12),(50,8),(41,4),(48,8),(55,12),(48,4),(55,12),(48,8),(43,4),(50,8),(58,12),(50,4),(58,12),(50,8),(38,4),(45,8),(50,8),(53,8),(57,8),(60,12),(43,4),(50,8),(58,12),(50,4),(58,12),(50,8),(41,4),(48,8),(55,12),(48,4)]|[[91],[91],[94],[91],[91],[89],[89],[86],[84],[82],[82],[84],[91],[93],[86],[91]]|[64,144,192,256]|[[12, 4, 12, 8, 4, 8, 12, 4, 12, 8, 4, 8, 12, 4, 12, 8, 4, 8, 8, 8, 8, 12, 4, 8, 12, 4, 12, 8, 4, 8, 12, 4], [(-4.71, 32), (-27.6, 16), (-4.71, 32), (-9.36, 32), (5.88, 16), (-5.88, 16), (-27.6, 32), (-5.88, 16), (-4.71, 16), (7.04, 16), (5.88, 16), (-4.71, 16)], [(82, 0, -3), (60, -10, -1)], [0, 1, 1, 1, (1, 3)]]
[((0.72,-0.31),256)]|[(g.minor,256)]|[55,55,55,48,48,43,50,50,58,58,58,50,58,58,58,50,50,41,48,48,55,55,55,48,55,55,55,48,48,43,50,50,58,58,58,50,58,58,58,50,50,41,48,48,55,55,55,48,55,55,55,48,48,43,50,50,58,58,58,50,58,58,58,50]|[(55,12),(48,8),(43,4),(50,8),(58,12),(50,4),(58,12),(50,8),(41,4),(48,8),(55,12),(48,4),(55,12),(48,8),(43,4),(50,8),(58,12),(50,4),(58,12),(50,8),(41,4),(48,8),(55,12),(48,4),(55,12),(48,8),(43,4),(50,8),(58,12),(50,4),(58,12),(50,4)]|[[91],[94],[91],[91],[],[89],[96],[93],[91],[91],[94],[91],[91],[89],[89],[86]]|[48,192]|[[12, 8, 4, 8, 12, 4, 12, 8, 4, 8, 12, 4, 12, 8, 4, 8, 12, 4, 12, 8, 4, 8, 12, 4, 12, 8, 4, 8, 12, 4, 12, 4], [(-4.71, 16), (-27.6, 16), (-4.71, 32), (-7.035, 16), (-9.36, 16), (-5.88, 16), (7.04, 16), (-4.71, 32), (-27.6, 16), (-4.71, 32), (-9.36, 32), (5.88, 16)], [(86, -5, 2), (58, -5, -1)], [0, 1, 1, 1, (1, 3)]]
[((0.72,-0.31),128),((0.69,-0.37),64),((0.68,-0.41),64)]|[(g.minor,128),(b.minor,40),(D.MAJOR,44),(b.minor,44)]|[50,38,45,45,50,50,53,53,57,57,60,60,60,47,47,0,62,62,62,0,62,62,62,0,45,45,45,0,59,59,59,0,59,59,59,0,47,47,47,0,62,62,62,0,62,62,62,0,45,45,45,0,59,59,59,0,59,59,59,0,47,47,47,0]|[(50,4),(38,4),(45,8),(50,8),(53,8),(57,8),(60,12),(47,8),(0,4),(62,12),(0,4),(62,12),(0,4),(45,12),(0,4),(59,12),(0,4),(59,12),(0,4),(47,12),(0,4),(62,12),(0,4),(62,12),(0,4),(45,12),(0,4),(59,12),(0,4),(59,12),(0,4),(47,12),(0,4)]|[[89],[89],[89],[66],[66],[66],[64],[62],[64],[66],[66],[66],[64],[62],[64],[66]]|[144,240]|[[4, 4, 8, 8, 8, 8, 12, 8, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4, 12, 4], [(-9.36, 48), (15.04, 48), (8.21, 16), (5.88, 16), (8.21, 16), (15.04, 32), (8.21, 16), (5.88, 16), (-5.88, 16), (8.21, 16), (15.04, 16)], [(62, -23, -9), (62, -50, 18)], [0, 1, 1, 1, (1, 27)]]
