[((0.71,0.74),256)]|[(F#.MAJOR,256)]|[81,74,74,74,74,74,74,67,0,67,67,67,65,0,57,60,60,60,64,64,60,67,0,0,93,93,93,65,65,0,69,69,69,67,67,57,64,67,67,67,64,84,84,69,0,0,69,62,62,69,69,65,48,48,48,65,0,0,67,0,0,67,67,64]|[(81,4),(74,24),(67,4),(0,4),(67,12),(65,4),(0,4),(57,4),(60,12),(64,8),(60,4),(67,4),(0,8),(93,12),(65,8),(0,4),(69,12),(67,8),(57,4),(64,4),(67,12),(64,4),(84,8),(69,4),(0,8),(69,4),(62,8),(69,8),(65,4),(48,12),(65,4),(0,8),(67,4),(0,8),(67,8),(64,4)]|[[55,60,64],[55,64],[],[],[],[],[],[],[],[57],[52],[],[57],[],[],[]]|[48]|[[4, 24, 4, 4, 12, 4, 4, 4, 12, 8, 4, 4, 8, 12, 8, 4, 12, 8, 4, 4, 12, 4, 8, 4, 8, 4, 8, 8, 4, 12, 4, 8, 4, 8, 8, 4], [(0.0, 16), (12.79, 16), (9.915, 112), (7.04, 16), (8.21, 16), (7.625, 16), (7.04, 16), (3.52, 48)], [(52, 2, -1), (93, -17, -17)], [0, 0, 0, 0, (0, 0)]]
[((0.71,0.74),256)]|[(F#.MAJOR,256)]|[0,0,0,0,0,0,0,0,0,0,0,76,76,76,76,76,76,76,76,76,76,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,64,0,0,0,0,0,0,0,0,74,74,74,74,74,74,74,74,74,74]|[(0,44),(76,40),(60,96),(64,4),(0,32),(74,40)]|[[],[],[],[52],[52],[48,52,57],[48,52,57],[48,52,57],[48,52,57],[48,52,57],[48,52,55,57],[57],[],[],[38,50,57,62],[38,50,57,62]]|[]|[[44, 40, 96, 4, 32, 40], [(4.105, 48), (8.21, 32), (20.48, 80), (24.63, 16), (7.04, 16), (15.325, 32), (23.61, 32)], [(38, -14, 2), (76, 74, 9)], [0, 0, 0, 0, (0, 0)]]
[((0.71,0.74),256)]|[(F#.MAJOR,256)]|[74,69,69,69,69,69,69,69,69,67,67,67,69,69,69,69,69,69,69,65,64,64,57,60,60,83,0,60,65,60,60,93,93,93,93,93,93,93,93,93,93,93,93,67,67,67,64,57,57,64,64,64,69,69,62,62,93,93,96,96,0,88,88,0]|[(74,4),(69,32),(67,12),(69,28),(65,4),(64,8),(57,4),(60,8),(83,4),(0,4),(60,4),(65,4),(60,8),(93,48),(67,12),(64,4),(57,8),(64,12),(69,8),(62,8),(93,8),(96,8),(0,4),(88,8),(0,4)]|[[38,50,52,57,62],[38,50,55,57],[38,50,55,57],[64,65],[],[57],[57,64],[],[],[],[],[],[52],[50,62],[50,62],[48]]|[64,256]|[[4, 32, 12, 28, 4, 8, 4, 8, 4, 4, 4, 4, 8, 48, 12, 4, 8, 12, 8, 8, 8, 8, 4, 8, 4], [(30.45, 16), (22.58, 32), (-17.25, 16), (-5.105, 16), (7.04, 16), (15.04, 16), (11.625, 80), (8.21, 16), (11.66, 32), (-5.88, 16)], [(38, 10, 6), (96, -74, 33)], [0, 0, 0, 0, (0, 0)]]
[((0.71,0.74),256)]|[(F#.MAJOR,176),(e.minor,80)]|[65,65,48,0,65,67,57,57,57,60,65,0,62,67,62,64,93,93,93,93,93,93,93,64,64,76,76,55,55,55,55,55,55,55,76,76,55,55,55,55,74,74,74,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,78,78,78]|[(65,8),(48,4),(0,4),(65,4),(67,4),(57,12),(60,4),(65,4),(0,4),(62,4),(67,4),(62,4),(64,4),(93,28),(64,8),(76,8),(55,28),(76,8),(55,16),(74,12),(76,72),(78,12)]|[[],[],[],[],[],[],[],[],[],[],[55,67],[55,67],[55,67],[55,67],[55],[55]]|[]|[[8, 4, 4, 4, 4, 12, 4, 4, 4, 4, 4, 4, 4, 28, 8, 8, 28, 8, 16, 12, 72, 12], [(-4.68, 160), (-9.36, 64), (-4.71, 32)], [(55, 0, 0), (93, 13, -4)], [0, 0, 1, 0, (0, 0)]]
[((0.71,0.74),256)]|[(e.minor,16),(A.MAJOR,240)]|[78,78,78,78,78,78,78,78,78,78,78,78,78,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,72,72,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,78,76,76,76,74,74,74,74]|[(78,52),(76,72),(72,12),(76,88),(78,4),(76,12),(74,16)]|[[50,55,60,72],[50,55,60,72],[50,55,60,72],[50],[60,64],[50,60],[50],[50,60],[50,60],[60,64],[60,64],[50,60],[50,60],[],[],[]]|[32]|[[52, 72, 12, 88, 4, 12, 16], [(-21.54, 16), (-45.59, 32), (-9.36, 16), (-20.48, 16), (-24.63, 16), (-9.36, 16), (-24.63, 32), (-20.48, 32), (-24.63, 32), (-12.315, 48)], [(50, 0, 2), (78, -4, 0)], [0, 0, 1, 1, (1, 21)]]
[((0.71,0.74),256)]|[(A.MAJOR,256)]|[74,74,74,74,74,74,74,74,74,74,74,93,93,93,93,93,93,93,64,0,67,67,0,69,69,57,60,60,60,64,0,0,65,0,0,0,0,0,67,67,0,0,69,69,69,67,0,57,64,64,64,64,52,52,65,64,52,64,64,62,62,62,64,64]|[(74,44),(93,28),(64,4),(0,4),(67,8),(0,4),(69,8),(57,4),(60,12),(64,4),(0,8),(65,4),(0,20),(67,8),(0,8),(69,12),(67,4),(0,4),(57,4),(64,16),(52,8),(65,4),(64,4),(52,4),(64,8),(62,12),(64,8)]|[[],[],[62,64],[62],[55,62],[55],[],[],[60],[],[],[],[],[],[62],[50,57]]|[]|[[44, 28, 4, 4, 8, 4, 8, 4, 12, 4, 8, 4, 20, 8, 8, 12, 4, 4, 4, 16, 8, 4, 4, 4, 8, 12, 8], [(-6.96, 32), (-13.92, 16), (-9.36, 16), (-21.54, 16), (-12.79, 16), (-14.469999999999999, 32), (-16.15, 16), (-12.754999999999999, 80), (-9.36, 16), (-15.04, 16)], [(50, -12, 2), (93, -10, -13)], [0, 0, 0, 0, (0, 0)]]
[((0.71,0.74),256)]|[(A.MAJOR,16),(C.MAJOR,240)]|[57,48,65,62,62,67,0,0,64,64,64,57,57,57,69,69,0,67,67,0,100,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,74,0,64,103,103,74,74,0,64,64,64,0,0,60,72,63,79,79,0,0,0,74,74,67,67,67,55,55]|[(57,4),(48,4),(65,4),(62,8),(67,4),(0,8),(64,12),(57,12),(69,8),(0,4),(67,8),(0,4),(100,4),(0,36),(57,4),(0,20),(74,4),(0,4),(64,4),(103,8),(74,8),(0,4),(64,12),(0,8),(60,4),(72,4),(63,4),(79,8),(0,12),(74,8),(67,12),(55,8)]|[[],[],[],[],[],[64,93],[],[],[],[],[60,64,100],[],[],[57,60,64],[],[]]|[]|[[4, 4, 4, 8, 4, 8, 12, 12, 8, 4, 8, 4, 4, 36, 4, 20, 4, 4, 4, 8, 8, 4, 12, 8, 4, 4, 4, 8, 12, 8, 12, 8], [(7.52, 80), (15.04, 16), (18.29, 64), (21.54, 16), (21.009999999999998, 32), (20.48, 16), (10.24, 32)], [(57, -7, 0), (103, -2, -15)], [0, 0, 0, 0, (0, 0)]]
[((0.71,0.74),256)]|[(C.MAJOR,256)]|[0,67,67,0,67,67,62,64,0,69,57,57,57,57,57,67,0,0,0,0,0,0,0,74,74,74,74,0,74,74,0,72,60,72,72,0,0,0,96,96,96,96,0,0,98,0,64,64,0,65,62,0,0,72,0,0,0,67,67,67,67,62,76,76]|[(0,4),(67,8),(0,4),(67,8),(62,4),(64,4),(0,4),(69,4),(57,20),(67,4),(0,28),(74,16),(0,4),(74,8),(0,4),(72,4),(60,4),(72,8),(0,12),(96,16),(0,8),(98,4),(0,4),(64,8),(0,4),(65,4),(62,4),(0,8),(72,4),(0,12),(67,16),(62,4),(76,8)]|[[],[],[52],[],[48,60],[48],[],[],[53],[],[64,72],[],[],[57],[],[55]]|[]|[[4, 8, 4, 8, 4, 4, 4, 4, 20, 4, 28, 16, 4, 8, 4, 4, 4, 8, 12, 16, 8, 4, 4, 8, 4, 4, 4, 8, 4, 12, 16, 4, 8], [(4.105, 32), (8.21, 16), (-1.7249999999999996, 16), (-11.66, 16), (-5.88, 16), (-7.619999999999999, 32), (-9.36, 16), (2.2800000000000002, 16), (13.92, 16), (10.48, 32), (7.04, 16), (1.165, 16), (-4.71, 16)], [(48, 3, 0), (98, 76, 6)], [0, 0, 0, 0, (0, 0)]]
[((0.71,0.74),256)]|[(C.MAJOR,256)]|[64,62,62,62,62,62,64,64,64,64,64,0,64,64,64,0,0,0,0,0,0,0,0,74,74,74,72,72,72,72,72,72,72,74,76,76,76,76,76,76,76,72,72,72,72,72,72,72,0,74,0,74,64,64,64,62,62,62,57,57,57,0,0,55]|[(64,4),(62,20),(64,20),(0,4),(64,12),(0,32),(74,12),(72,28),(74,4),(76,28),(72,28),(0,4),(74,4),(0,4),(74,4),(64,12),(62,12),(57,12),(0,8),(55,4)]|[[],[],[],[],[],[],[],[],[],[],[],[69],[],[],[],[]]|[]|[[4, 20, 20, 4, 12, 32, 12, 28, 4, 28, 28, 4, 4, 4, 4, 12, 12, 12, 8, 4], [(3.52, 176), (7.04, 16), (3.52, 64)], [(69, 0, 0), (76, -9, -6)], [0, 0, 0, 0, (0, 0)]]
[((0.71,0.74),256)]|[(C.MAJOR,256)]|[55,55,67,67,67,67,67,0,67,67,0,0,72,0,0,0,72,72,0,72,74,74,74,67,57,0,64,74,74,0,0,0,72,0,0,0,0,0,67,55,55,55,55,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62]|[(55,8),(67,20),(0,4),(67,8),(0,8),(72,4),(0,12),(72,8),(0,4),(72,4),(74,12),(67,4),(57,4),(0,4),(64,4),(74,8),(0,12),(72,4),(0,20),(67,4),(55,16),(67,12),(0,68),(62,4)]|[[],[62],[48,55,60,64],[48],[55,60,67],[],[],[],[],[],[],[62,64],[62],[],[],[]]|[96]|[[8, 20, 4, 8, 8, 4, 12, 8, 4, 4, 12, 4, 4, 4, 4, 8, 12, 4, 20, 4, 16, 12, 68, 4], [(2.94, 16), (5.88, 16), (-23.61, 16), (-5.88, 16), (-15.04, 16), (-0.5599999999999996, 96), (13.92, 16), (5.88, 16), (2.94, 48)], [(48, 0, -6), (74, 7, -27)], [0, 0, 1, 1, (1, 57)]]
[((0.71,0.74),256)]|[(C.MAJOR,32),(c.minor,224)]|[62,62,62,0,62,62,64,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,98,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103]|[(62,12),(0,4),(62,8),(64,4),(92,80),(98,4),(101,64),(103,80)]|[[],[],[62,74],[62],[60,62],[60,62,72],[60,62,72],[60,62,72,74],[72,91,100],[72,91,100],[72,91,100],[92,100],[60,62,72,74,79,91,93],[60,72,74],[60,62,72,74],[60,62,72,74]]|[80,208]|[[12, 4, 8, 4, 80, 4, 64, 80], [(5.83, 32), (11.66, 16), (5.88, 16), (-11.66, 16), (-17.25, 32), (-22.58, 16), (0.0, 48), (28.57, 16), (-35.77, 16), (-17.25, 16), (-22.58, 32)], [(60, -2, 4), (103, 41, 11)], [0, 0, 1, 1, (0, 0)]]
[((0.71,0.74),256)]|[(c.minor,208),(C.MAJOR,48)]|[103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,92,72,72,72,92,92,93,93,93,103,103,103,103,103,103,103,103]|[(103,188),(92,4),(72,12),(92,8),(93,12),(103,32)]|[[62,69,74],[62,69,74],[60,62,69,72,74],[60,62,64,72,74],[62,64,72,74],[64,76],[64,76],[],[],[],[100,102],[100,102],[62],[92],[64,92,100],[64,92]]|[48,96,240]|[[188, 4, 12, 8, 12, 32], [(18.34, 32), (-28.57, 16), (-29.52, 16), (24.63, 16), (16.15, 32), (19.365, 48), (22.58, 32), (5.88, 16), (-21.54, 16), (34.92, 16), (28.57, 16)], [(60, 2, 7), (103, 0, -3)], [0, 0, 1, 1, (1, 1)]]
[((0.71,0.74),256)]|[(C.MAJOR,256)]|[103,103,103,103,103,103,103,103,103,93,93,93,93,93,93,93,93,93,93,98,98,98,98,98,98,98,93,93,103,93,93,93,76,76,72,72,72,72,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103]|[(103,36),(93,40),(98,28),(93,8),(103,4),(93,12),(76,8),(72,16),(103,104)]|[[62,64,74],[60,62,64,74,92],[74,92],[62,74,76],[74,92],[74,92],[62,69,74,81],[48,69],[57,60,64,69],[52,57,60,64,69],[52,57,60,64,69],[60,64,69],[57,60,64,69],[57,60,64,69],[57,62,64,69,74,98],[57,62,64,69,74,98]]|[48,144]|[[36, 40, 28, 8, 4, 12, 8, 16, 104], [(19.42, 16), (41.34, 16), (26.62, 16), (19.42, 16), (26.62, 32), (24.63, 16), (-12.79, 16), (26.62, 16), (33.18, 32), (20.48, 16), (26.62, 32), (35.77, 32)], [(48, -5, 0), (103, 0, -6)], [0, 0, 1, 1, (1, 7)]]
[((0.71,0.74),256)]|[(C.MAJOR,144),(C.major,80),(G.MAJOR,32)]|[103,96,96,84,84,93,96,96,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,69,0,0,0]|[(103,4),(96,8),(84,8),(93,4),(96,8),(103,104),(91,4),(0,88),(69,16),(0,12)]|[[48,57,60,62,69,72,74],[52,60,62,64,72,74],[52,57,60,64,69,72],[57,60,64,69],[57,60,64,69],[57,60,64,69],[69],[],[],[],[],[],[],[],[],[]]|[32]|[[4, 8, 8, 4, 8, 104, 4, 88, 16, 12], [(-38.24, 16), (35.77, 16), (37.43, 16), (26.62, 48), (7.04, 16), (3.52, 144)], [(48, 21, -3), (103, -103, 7)], [0, 0, 1, 1, (1, 2)]]
[((0.71,0.74),256)]|[(G.MAJOR,256)]|[69,69,69,55,55,55,62,62,0,0,0,0,62,0,0,0,0,100,100,100,0,74,74,0,0,67,67,0,0,0,0,72,72,0,72,72,0,93,93,93,67,67,67,67,67,0,0,67,67,0,67,0,64,93,91,69,0,0,0,0,67,0,72,72]|[(69,12),(55,12),(62,8),(0,16),(62,4),(0,16),(100,12),(0,4),(74,8),(0,8),(67,8),(0,16),(72,8),(0,4),(72,8),(0,4),(93,12),(67,20),(0,8),(67,8),(0,4),(67,4),(0,4),(64,4),(93,4),(91,4),(69,4),(0,16),(67,4),(0,4),(72,8)]|[[],[],[],[],[],[],[],[],[],[],[55,62],[],[55],[59],[57],[]]|[192,224]|[[12, 12, 8, 16, 4, 16, 12, 4, 8, 8, 8, 16, 8, 4, 8, 4, 12, 20, 8, 8, 4, 4, 4, 4, 4, 4, 4, 16, 4, 4, 8], [(-5.255, 160), (-10.51, 16), (-8.195, 16), (-5.88, 16), (8.21, 16), (5.88, 16), (2.94, 16)], [(55, 2, 0), (100, 3, -28)], [0, 0, 0, 0, (0, 0)]]
[((0.71,0.74),256)]|[(G.MAJOR,256)]|[72,72,0,98,93,67,67,0,65,67,72,0,72,72,0,67,60,96,64,0,0,0,74,74,69,69,64,74,0,0,0,0,0,0,67,55,67,67,62,64,64,67,67,67,67,67,69,67,91,91,91,0,0,74,74,69,69,69,69,0,0,0,0,0]|[(72,8),(0,4),(98,4),(93,4),(67,8),(0,4),(65,4),(67,4),(72,4),(0,4),(72,8),(0,4),(67,4),(60,4),(96,4),(64,4),(0,12),(74,8),(69,8),(64,4),(74,4),(0,24),(67,4),(55,4),(67,8),(62,4),(64,8),(67,20),(69,4),(67,4),(91,12),(0,8),(74,8),(69,16),(0,20)]|[[],[62,74],[62],[60],[],[],[],[],[],[55],[],[55],[55,60,72],[],[64,67],[]]|[64]|[[8, 4, 4, 4, 8, 4, 4, 4, 4, 4, 8, 4, 4, 4, 4, 4, 12, 8, 8, 4, 4, 24, 4, 4, 8, 4, 8, 20, 4, 4, 12, 8, 8, 16, 20], [(-4.68, 16), (-9.36, 16), (-4.71, 16), (-9.36, 16), (-7.619999999999999, 80), (-5.88, 48), (-23.61, 16), (-18.2, 16), (-12.79, 16), (-6.395, 16)], [(55, 2, -4), (98, -72, 13)], [0, 0, 0, 0, (0, 0)]]
[((0.71,0.74),256)]|[(G.MAJOR,256)]|[0,67,62,67,67,0,0,0,64,64,0,64,64,64,64,0,0,0,0,0,69,69,69,69,69,69,69,69,69,69,69,69,69,62,62,62,62,62,62,62,64,64,64,62,62,64,64,64,64,67,67,67,62,72,72,74,74,76,72,72,74,74,74,74]|[(0,4),(67,4),(62,4),(67,8),(0,12),(64,8),(0,4),(64,16),(0,20),(69,52),(62,28),(64,12),(62,8),(64,16),(67,12),(62,4),(72,8),(74,8),(76,4),(72,8),(74,16)]|[[],[],[],[],[],[],[],[],[],[],[],[],[],[71],[],[]]|[]|[[4, 4, 4, 8, 12, 8, 4, 16, 20, 52, 28, 12, 8, 16, 12, 4, 8, 8, 4, 8, 16], [(4.105, 208), (8.21, 16), (4.105, 32)], [(71, 0, 0), (76, 74, 19)], [0, 0, 0, 0, (0, 0)]]
[((0.71,0.74),256)]|[(G.MAJOR,160),(C.MAJOR,96)]|[0,74,74,74,74,74,74,74,74,74,72,72,72,72,72,74,74,74,64,64,64,64,0,0,0,0,0,0,67,0,0,67,67,67,67,67,64,60,0,72,72,0,0,91,91,0,0,0,74,0,64,69,67,62,62,0,72,72,0,0,67,67,67,67]|[(0,4),(74,36),(72,20),(74,12),(64,16),(0,24),(67,4),(0,8),(67,20),(64,4),(60,4),(0,4),(72,8),(0,8),(91,8),(0,12),(74,4),(0,4),(64,4),(69,4),(67,4),(62,8),(0,4),(72,8),(0,8),(67,16)]|[[],[],[],[],[],[62],[],[55],[43,55],[48],[],[],[],[],[62],[55]]|[112]|[[4, 36, 20, 12, 16, 24, 4, 8, 20, 4, 4, 4, 8, 8, 8, 12, 4, 4, 4, 4, 4, 8, 4, 8, 8, 16], [(-2.355, 80), (-4.71, 16), (-5.295, 16), (-5.88, 16), (-11.66, 16), (-9.36, 16), (-1.7399999999999998, 64), (5.88, 16), (-4.71, 16)], [(43, -7, -5), (91, 67, 15)], [0, 0, 0, 0, (0, 0)]]
