[((0.28,0.72),256)]|[(C.major,80),(c.minor,176)]|[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,60,60,72,72,0,0,0,96,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103]|[(0,88),(60,40),(0,8),(60,32),(72,8),(0,12),(96,4),(103,64)]|[[],[],[],[],[],[],[],[],[],[],[],[60],[60],[60],[],[]]|[]|[[88, 40, 8, 32, 8, 12, 4, 64], [(-2.94, 176), (-5.88, 48), (-2.94, 32)], [(60, 0, 0), (103, 103, -6)], [0, 0, 0, 0, (0, 0)]]
[((0.28,0.72),256)]|[(C.MAJOR,256)]|[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,96,0,0,0,0,99,99,99,101,101,101,101,101,101,101,101,101,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,0,0,0,0,0,0,0,67]|[(0,60),(67,4),(0,8),(96,4),(0,16),(99,12),(101,44),(0,64),(81,12),(0,28),(67,4)]|[[],[],[],[],[],[95],[95],[],[],[],[],[],[],[],[],[]]|[128]|[[60, 4, 8, 4, 16, 12, 44, 64, 12, 28, 4], [(5.83, 80), (11.66, 32), (5.83, 144)], [(95, 0, 0), (101, 67, -5)], [0, 0, 1, 1, (1, 4)]]
[((0.28,0.72),256)]|[(C.MAJOR,256)]|[67,67,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,67,67,0,0,0,76,76,0,0,81,81,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,79,79,72,72,72,72,72,72,72,79,79,72,72,72,0,0,0,0,81]|[(67,8),(0,24),(81,8),(0,28),(67,8),(0,12),(76,8),(0,8),(81,8),(0,32),(74,8),(0,28),(79,8),(72,28),(79,8),(72,12),(0,16),(81,4)]|[[],[],[69],[],[55],[55],[],[],[],[],[],[],[],[],[],[]]|[112]|[[8, 24, 8, 28, 8, 12, 8, 8, 8, 32, 8, 28, 8, 28, 8, 12, 16, 4], [(3.52, 32), (7.04, 16), (1.165, 16), (-4.71, 32), (-2.355, 160)], [(55, -14, -3), (81, 14, -43)], [0, 0, 0, 0, (0, 0)]]
[((0.28,0.72),256)]|[(C.MAJOR,256)]|[81,81,81,81,81,81,81,81,81,74,74,74,74,76,76,76,76,76,76,76,74,0,0,0,0,0,74,81,81,81,81,81,81,81,81,81,81,81,76,76,76,76,76,76,76,76,76,76,76,76,76,79,79,79,79,79,76,76,76,76,77,77,77,77]|[(81,36),(74,16),(76,28),(74,4),(0,20),(74,4),(81,44),(76,52),(79,20),(76,16),(77,16)]|[[50],[50],[],[],[],[],[],[50,62,69],[50,62],[50],[50,72],[50],[48,52,55,60,64],[48,52,55,60,67],[48,52,55,60],[48,52,55,60,64]]|[]|[[36, 16, 28, 4, 20, 4, 44, 52, 20, 16, 16], [(5.88, 32), (12.11, 80), (18.34, 16), (11.66, 16), (5.88, 16), (-11.66, 16), (5.88, 16), (30.45, 16), (-27.6, 16), (-23.61, 16), (30.45, 16)], [(48, -2, 0), (81, -4, -8)], [0, 0, 0, 0, (0, 0)]]
[((0.28,0.72),256)]|[(C.MAJOR,256)]|[77,77,77,76,76,76,74,74,74,74,74,64,60,60,60,60,60,60,60,60,76,76,76,76,76,76,76,76,76,91,91,60,60,60,60,60,60,0,91,91,91,91,91,91,0,0,0,0,64,64,0,0,0,0,0,0,0,62,62,0,0,64,64,62]|[(77,12),(76,12),(74,20),(64,4),(60,32),(76,36),(91,8),(60,24),(0,4),(91,24),(0,16),(64,8),(0,28),(62,8),(0,8),(64,8),(62,4)]|[[48,52,55,60,64],[52,55],[52],[52],[52],[],[],[],[74],[],[72,79],[72,79],[],[],[],[]]|[32,208]|[[12, 12, 20, 4, 32, 36, 8, 24, 4, 24, 16, 8, 28, 8, 8, 8, 4], [(30.45, 16), (12.79, 16), (8.21, 48), (7.045, 48), (5.88, 16), (-2.315, 16), (-10.51, 32), (-5.255, 64)], [(48, 24, -1), (91, -15, -14)], [0, 0, 0, 0, (0, 0)]]
[((0.28,0.72),256)]|[(C.MAJOR,256)]|[62,62,62,62,62,62,62,62,62,62,62,62,62,64,43,43,43,64,43,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,64,64,0,0,0,0,0,0,0,60,60,0,0,0,72,0,0,0,67,60,60,60,60,60,60,60,60]|[(62,52),(64,4),(43,12),(64,4),(43,4),(62,72),(64,8),(0,28),(60,8),(0,12),(72,4),(0,12),(67,4),(60,32)]|[[],[],[],[],[],[],[],[],[48],[],[],[],[],[48],[48],[48]]|[160]|[[52, 4, 12, 4, 4, 72, 8, 28, 8, 12, 4, 12, 4, 32], [(-2.94, 128), (-5.88, 128)], [(48, 0, 0), (72, -2, -13)], [0, 0, 0, 0, (0, 0)]]
[((0.28,0.72),256)]|[(C.MAJOR,256)]|[72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,57,57,0,0,0,81,81,81,81,78,78,52,52,52,74,74,0,0,57,57,0,0,43,76]|[(72,72),(91,88),(57,8),(0,12),(81,16),(78,8),(52,12),(74,8),(0,8),(57,8),(0,8),(43,4),(76,4)]|[[48,52,55],[48,52,55],[48,52,55],[48,52,55],[48,52,55],[48,55,60],[48,55,60],[52,55],[52,55],[52],[],[],[50,69],[],[55],[]]|[128,256]|[[72, 88, 8, 12, 16, 8, 12, 8, 8, 8, 8, 4, 4], [(0.0, 80), (-16.15, 32), (12.79, 32), (8.21, 16), (10.5, 32), (12.79, 16), (4.039999999999999, 16), (-4.71, 16), (-2.355, 16)], [(48, 7, -2), (91, 4, -5)], [0, 0, 1, 1, (0, 0)]]
[((0.28,0.72),256)]|[(C.MAJOR,208),(C.major,48)]|[43,43,43,67,67,67,67,67,67,67,67,67,67,43,43,0,62,62,62,0,0,0,0,0,0,62,62,50,50,50,50,0,0,0,0,60,60,61,69,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]|[(43,12),(67,40),(43,8),(0,4),(62,12),(0,24),(62,8),(50,16),(0,16),(60,8),(61,4),(69,4),(60,40),(0,60)]|[[67],[55],[],[],[],[],[],[],[],[],[57],[57],[57],[57],[57],[57]]|[48]|[[12, 40, 8, 4, 12, 24, 8, 16, 16, 8, 4, 4, 40, 60], [(-4.71, 32), (1.165, 128), (7.04, 96)], [(55, -10, -4), (69, -43, 13)], [0, 0, 1, 1, (1, 31)]]
[((0.28,0.72),256)]|[(C.major,64),(F#.MAJOR,192)]|[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,59,0,58,62,0,0,62,62,62,0,0,57,62,0,0,0,0,0,0,0,43,43,0,69,72,72,72,72,69,69,0,0,0,0,0,0,0,0,0,0,0]|[(0,64),(59,4),(0,24),(59,4),(0,4),(58,4),(62,4),(0,8),(62,12),(0,8),(57,4),(62,4),(0,28),(43,8),(0,4),(69,4),(72,16),(69,8),(0,44)]|[[57],[57],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]|[]|[[64, 4, 24, 4, 4, 4, 4, 8, 12, 8, 4, 4, 28, 8, 4, 4, 16, 8, 44], [(7.04, 32), (3.52, 224)], [(57, 0, 0), (72, 0, 17)], [0, 0, 1, 1, (1, 1)]]
[((0.28,0.72),256)]|[(F#.MAJOR,256)]|[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,62,62,62,0,0,0,0,0,0,57,57,57,0,72,72,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,62]|[(0,100),(62,8),(0,4),(62,12),(0,24),(57,12),(0,4),(72,8),(0,28),(72,4),(0,48),(62,4)]|[[],[],[],[],[],[],[],[],[],[],[],[43,55],[43,55],[55],[],[]]|[240]|[[100, 8, 4, 12, 24, 12, 4, 8, 28, 4, 48, 4], [(-4.68, 176), (-9.36, 32), (-4.71, 16), (-2.355, 32)], [(43, 12, -2), (72, 62, -20)], [0, 0, 1, 1, (1, 4)]]
